Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.5248998842592593,8022.826171875,8.818264205771918,12.910607396445828,19.012872356165737
Spherical_Pores,0.5248998842592593,8022.828125,8.818264205771918,12.910607396445839,19.012872356165737
Spherical_Pores,0.5248998842592593,8022.828125,8.818264205771918,12.910607396445831,19.012872356165737
Spherical_Pores,0.49546990740740743,2600.470458984375,9.876258036705888,12.48174624644335,18.658129485507295
Spherical_Pores,0.49546990740740743,2600.470458984375,9.876258036705888,12.481746246443338,18.658129485507295
Spherical_Pores,0.49546990740740743,2600.470458984375,9.876258036705888,12.481746246443343,18.658129485507295
Spherical_Pores,0.49546990740740743,2600.47021484375,9.876258036705888,12.481746246443345,18.658129485507295
Spherical_Pores,0.4861869212962963,4495.42333984375,9.876258036705888,12.330290761478796,18.658129485507295
Spherical_Pores,0.4861869212962963,4495.423828125,9.876258036705888,12.330290761478798,18.658129485507295
Spherical_Pores,0.4861869212962963,4495.423828125,9.876258036705888,12.330290761478796,18.658129485507295
Spherical_Pores,0.4861869212962963,4495.423828125,9.876258036705888,12.330290761478796,18.658129485507295
Spherical_Pores,0.5334421296296297,4397.3076171875,9.876258036705888,12.666522161398941,18.658129485507295
Spherical_Pores,0.5334421296296297,4397.30810546875,9.876258036705888,12.666522161398943,18.658129485507295
Spherical_Pores,0.5334421296296297,4397.3076171875,9.876258036705888,12.666522161398948,18.658129485507295
Spherical_Pores,0.5334421296296297,4397.3076171875,9.876258036705888,12.666522161398941,18.658129485507295
Spherical_Pores,0.49057118055555554,5423.228515625,8.696355665352232,11.951668007128639,18.658129485507295
Spherical_Pores,0.49057118055555554,5423.228515625,8.696355665352232,11.951668007128633,18.658129485507295
Spherical_Pores,0.49057118055555554,5423.2294921875,8.696355665352232,11.951668007128635,18.658129485507295
Spherical_Pores,0.49057118055555554,5423.228515625,8.696355665352232,11.951668007128637,18.658129485507295
Spherical_Pores,0.5967841435185185,4183.4892578125,6.480855452924391,7.849446367688277,10.891451493412363
Spherical_Pores,0.5967841435185185,4183.48974609375,6.480855452924391,7.849446367688279,10.891451493412363
Spherical_Pores,0.5967841435185185,4183.4892578125,6.480855452924391,7.849446367688277,10.891451493412363
Spherical_Pores,0.5967841435185185,4183.4892578125,6.480855452924391,7.849446367688282,10.891451493412363
Spherical_Pores,0.6080167824074074,5547.4775390625,5.841732280409697,7.813233270873013,10.891451493412363
Spherical_Pores,0.6080167824074074,5547.4775390625,5.841732280409697,7.813233270873014,10.891451493412363
Spherical_Pores,0.6080167824074074,5547.4775390625,5.841732280409697,7.813233270873012,10.891451493412363
Spherical_Pores,0.6080167824074074,5547.4775390625,5.841732280409697,7.813233270873011,10.891451493412363
Spherical_Pores,0.6206203703703703,6492.51708984375,5.841732280409697,7.739370246097487,10.891451493412363
Spherical_Pores,0.6206203703703703,6492.51708984375,5.841732280409697,7.739370246097487,10.891451493412363
Spherical_Pores,0.6206203703703703,6492.51708984375,5.841732280409697,7.7393702460974865,10.891451493412363
Spherical_Pores,0.6206203703703703,6492.51708984375,5.841732280409697,7.739370246097485,10.891451493412363
Spherical_Pores,0.6058541666666667,6072.7626953125,5.841732280409697,7.721702288229897,10.891451493412363
Spherical_Pores,0.6058541666666667,6072.7626953125,5.841732280409697,7.721702288229896,10.891451493412363
Spherical_Pores,0.6058541666666667,6072.7626953125,5.841732280409697,7.721702288229896,10.891451493412363
Spherical_Pores,0.6058541666666667,6072.7626953125,5.841732280409697,7.721702288229896,10.891451493412363
Spherical_Pores,0.6044427083333334,6043.13916015625,5.841732280409697,7.8824067931319375,10.891451493412363
